gap,date,break_hour,break_time,broken_level,broken_side,contract,direction,extension_pct,extension_pts,first_break_time,gap_minutes,held_all_day,ib1_first_break_side,ib1_first_break_time,ib1_outcome,ib1_range,ib2_break_time,ib2_first_break_side,ib2_outcome,ib2_range,min_distance_pct,min_distance_pts,ratio,second_break_time,side,unbroken_level
3,2025-04-30,,,,,,,,,,,,LOW,09:30,,272.25,,HIGH,H_ONLY,211.25,,,,,,
3,2025-05-01,,,,,,,,,,,,LOW,09:30,,58.0,,HIGH,BOTH,145.5,,,,,,
3,2025-05-05,,,,,,,,,,,,HIGH,09:30,,46.25,,HIGH,BOTH,125.75,,,,,,
3,2025-05-06,,,,,,,,,,,,LOW,09:30,,63.0,,HIGH,H_ONLY,170.5,,,,,,
3,2025-05-07,,,,,,,,,,,,LOW,09:30,,82.75,,HIGH,BOTH,119.5,,,,,,
3,2025-05-08,,,,,,,,,,,,LOW,09:30,,92.0,,LOW,BOTH,149.0,,,,,,
3,2025-05-09,,,,,,,,,,,,HIGH,09:30,,59.5,,LOW,L_ONLY,168.0,,,,,,
3,2025-05-12,,,,,,,,,,,,LOW,09:30,,75.75,,LOW,BOTH,198.75,,,,,,
3,2025-05-14,,,,,,,,,,,,HIGH,09:30,,55.5,,HIGH,H_ONLY,131.5,,,,,,
3,2025-05-16,,,,,,,,,,,,LOW,09:30,,81.5,,LOW,BOTH,81.75,,,,,,
3,2025-05-20,,,,,,,,,,,,LOW,09:35,,53.25,,HIGH,BOTH,85.0,,,,,,
3,2025-05-21,,,,,,,,,,,,HIGH,09:30,,62.75,,HIGH,BOTH,164.25,,,,,,
3,2025-05-27,,,,,,,,,,,,LOW,09:30,,61.5,,HIGH,H_ONLY,190.75,,,,,,
3,2025-05-28,,,,,,,,,,,,HIGH,09:35,,49.5,,LOW,BOTH,129.25,,,,,,
3,2025-05-30,,,,,,,,,,,,HIGH,09:30,,95.75,,HIGH,BOTH,158.0,,,,,,
3,2025-06-02,,,,,,,,,,,,HIGH,09:30,,52.75,,HIGH,H_ONLY,223.25,,,,,,
3,2025-06-04,,,,,,,,,,,,HIGH,09:30,,62.5,,HIGH,H_ONLY,152.25,,,,,,
3,2025-06-05,,,,,,,,,,,,LOW,09:45,,185.5,,HIGH,BOTH,149.0,,,,,,
3,2025-06-09,,,,,,,,,,,,LOW,09:30,,21.5,,HIGH,H_ONLY,115.5,,,,,,
3,2025-06-10,,,,,,,,,,,,LOW,09:30,,38.75,,LOW,BOTH,75.25,,,,,,
3,2025-06-12,,,,,,,,,,,,HIGH,09:30,,154.5,,HIGH,BOTH,112.0,,,,,,
3,2025-06-13,,,,,,,,,,,,HIGH,09:30,,75.25,,HIGH,BOTH,177.75,,,,,,
3,2025-06-16,,,,,,,,,,,,HIGH,09:30,,49.5,,HIGH,BOTH,187.5,,,,,,
3,2025-06-17,,,,,,,,,,,,HIGH,09:30,,68.0,,HIGH,BOTH,107.5,,,,,,
3,2025-06-18,,,,,,,,,,,,LOW,09:30,,34.75,,HIGH,BOTH,156.75,,,,,,
3,2025-06-19,,,,,,,,,,,,LOW,09:35,,77.75,,HIGH,H_ONLY,136.5,,,,,,
3,2025-06-20,,,,,,,,,,,,HIGH,09:35,,120.25,,LOW,L_ONLY,242.0,,,,,,
3,2025-06-23,,,,,,,,,,,,LOW,09:30,,54.5,,HIGH,BOTH,253.75,,,,,,
3,2025-06-25,,,,,,,,,,,,HIGH,09:30,,28.5,,LOW,L_ONLY,84.5,,,,,,
3,2025-06-26,,,,,,,,,,,,LOW,09:30,,60.25,,HIGH,H_ONLY,99.0,,,,,,
3,2025-06-27,,,,,,,,,,,,LOW,09:30,,71.0,,LOW,L_ONLY,140.25,,,,,,
3,2025-06-30,,,,,,,,,,,,LOW,09:30,,35.75,,LOW,BOTH,81.25,,,,,,
3,2025-07-01,,,,,,,,,,,,HIGH,09:30,,47.25,,LOW,L_ONLY,99.5,,,,,,
3,2025-07-08,,,,,,,,,,,,LOW,09:30,,41.5,,LOW,BOTH,94.5,,,,,,
3,2025-07-09,,,,,,,,,,,,HIGH,09:30,,56.0,,LOW,L_ONLY,134.0,,,,,,
3,2025-07-10,,,,,,,,,,,,SAME_BAR,09:30,,43.75,,LOW,L_ONLY,188.75,,,,,,
3,2025-07-11,,,,,,,,,,,,HIGH,09:30,,36.25,,HIGH,H_ONLY,141.5,,,,,,
3,2025-07-14,,,,,,,,,,,,HIGH,09:30,,56.75,,HIGH,H_ONLY,147.0,,,,,,
3,2025-07-15,,,,,,,,,,,,HIGH,09:30,,68.0,,LOW,L_ONLY,102.25,,,,,,
3,2025-07-16,,,,,,,,,,,,SAME_BAR,09:30,,56.75,,LOW,BOTH,140.75,,,,,,
3,2025-07-17,,,,,,,,,,,,LOW,09:30,,71.0,,HIGH,H_ONLY,109.5,,,,,,
3,2025-07-22,,,,,,,,,,,,SAME_BAR,09:30,,21.5,,NONE,NEITHER,241.75,,,,,,
3,2025-07-23,,,,,,,,,,,,LOW,09:30,,44.5,,HIGH,H_ONLY,117.0,,,,,,
3,2025-07-24,,,,,,,,,,,,HIGH,09:30,,53.5,,HIGH,H_ONLY,102.75,,,,,,
3,2025-07-25,,,,,,,,,,,,LOW,09:30,,39.75,,HIGH,H_ONLY,85.25,,,,,,
3,2025-07-28,,,,,,,,,,,,LOW,09:30,,54.75,,LOW,BOTH,64.25,,,,,,
3,2025-07-29,,,,,,,,,,,,HIGH,09:30,,29.5,,LOW,L_ONLY,113.75,,,,,,
3,2025-07-30,,,,,,,,,,,,LOW,09:30,,35.5,,HIGH,BOTH,75.5,,,,,,
3,2025-08-05,,,,,,,,,,,,LOW,09:30,,41.75,,LOW,L_ONLY,135.5,,,,,,
3,2025-08-07,,,,,,,,,,,,SAME_BAR,09:30,,36.0,,LOW,L_ONLY,128.5,,,,,,
3,2025-08-11,,,,,,,,,,,,LOW,09:30,,34.75,,HIGH,BOTH,86.75,,,,,,
3,2025-08-12,,,,,,,,,,,,LOW,09:55,,159.75,,HIGH,H_ONLY,186.25,,,,,,
3,2025-08-13,,,,,,,,,,,,HIGH,09:30,,43.0,,LOW,L_ONLY,121.5,,,,,,
3,2025-08-18,,,,,,,,,,,,HIGH,09:30,,35.25,,LOW,BOTH,89.25,,,,,,
3,2025-08-21,,,,,,,,,,,,SAME_BAR,09:30,,61.0,,LOW,L_ONLY,192.25,,,,,,
3,2025-08-22,,,,,,,,,,,,SAME_BAR,09:30,,36.75,,HIGH,H_ONLY,427.5,,,,,,
3,2025-08-25,,,,,,,,,,,,SAME_BAR,09:30,,36.5,,HIGH,BOTH,117.75,,,,,,
3,2025-08-26,,,,,,,,,,,,HIGH,09:30,,19.75,,HIGH,H_ONLY,121.0,,,,,,
3,2025-08-27,,,,,,,,,,,,LOW,09:30,,62.0,,HIGH,BOTH,119.0,,,,,,
3,2025-08-28,,,,,,,,,,,,HIGH,09:30,,59.75,,HIGH,H_ONLY,169.75,,,,,,
3,2025-09-01,,,,,,,,,,,,LOW,09:30,,20.5,,HIGH,BOTH,53.0,,,,,,
3,2025-09-02,,,,,,,,,,,,LOW,09:30,,112.25,,HIGH,H_ONLY,254.75,,,,,,
3,2025-09-03,,,,,,,,,,,,LOW,09:30,,57.25,,HIGH,BOTH,102.25,,,,,,
3,2025-09-04,,,,,,,,,,,,SAME_BAR,09:30,,46.75,,HIGH,H_ONLY,138.25,,,,,,
3,2025-09-05,,,,,,,,,,,,HIGH,09:30,,172.25,,LOW,L_ONLY,273.5,,,,,,
3,2025-09-09,,,,,,,,,,,,HIGH,09:30,,52.25,,LOW,BOTH,76.5,,,,,,
3,2025-09-12,,,,,,,,,,,,HIGH,09:30,,36.5,,HIGH,H_ONLY,74.75,,,,,,
3,2025-09-17,,,,,,,,,,,,SAME_BAR,09:30,,24.25,,LOW,BOTH,103.25,,,,,,
3,2025-09-24,,,,,,,,,,,,SAME_BAR,09:30,,19.0,,LOW,L_ONLY,114.75,,,,,,
3,2025-09-25,,,,,,,,,,,,LOW,09:30,,71.25,,HIGH,H_ONLY,219.25,,,,,,
3,2025-09-29,,,,,,,,,,,,HIGH,09:40,,63.0,,LOW,L_ONLY,127.25,,,,,,
3,2025-09-30,,,,,,,,,,,,LOW,09:30,,33.25,,HIGH,H_ONLY,108.75,,,,,,
3,2025-10-01,,,,,,,,,,,,SAME_BAR,09:30,,36.0,,HIGH,H_ONLY,167.0,,,,,,
3,2025-10-03,,,,,,,,,,,,HIGH,09:30,,42.5,,LOW,L_ONLY,117.0,,,,,,
3,2025-10-06,,,,,,,,,,,,SAME_BAR,09:30,,38.5,,LOW,BOTH,105.0,,,,,,
3,2025-10-09,,,,,,,,,,,,LOW,09:30,,23.5,,LOW,BOTH,90.5,,,,,,
3,2025-10-10,,,,,,,,,,,,HIGH,09:30,,41.5,,LOW,L_ONLY,94.5,,,,,,
3,2025-10-13,,,,,,,,,,,,LOW,09:30,,108.75,,HIGH,H_ONLY,189.0,,,,,,
3,2025-10-14,,,,,,,,,,,,LOW,09:35,,100.75,,HIGH,H_ONLY,304.0,,,,,,
3,2025-10-15,,,,,,,,,,,,LOW,09:30,,41.5,,HIGH,BOTH,216.25,,,,,,
3,2025-10-16,,,,,,,,,,,,HIGH,09:30,,79.5,,HIGH,BOTH,111.75,,,,,,
3,2025-10-17,,,,,,,,,,,,LOW,09:30,,78.0,,HIGH,H_ONLY,288.25,,,,,,
3,2025-10-21,,,,,,,,,,,,LOW,09:30,,39.5,,LOW,BOTH,99.25,,,,,,
3,2025-10-22,,,,,,,,,,,,LOW,09:30,,35.75,,LOW,L_ONLY,175.0,,,,,,
3,2025-10-27,,,,,,,,,,,,SAME_BAR,09:30,,28.25,,HIGH,H_ONLY,79.25,,,,,,
3,2025-10-29,,,,,,,,,,,,HIGH,09:30,,32.0,,LOW,BOTH,71.75,,,,,,
3,2025-10-30,,,,,,,,,,,,LOW,09:30,,96.25,,LOW,BOTH,240.25,,,,,,
3,2025-11-03,,,,,,,,,,,,HIGH,09:30,,117.0,,LOW,L_ONLY,233.0,,,,,,
3,2025-11-04,,,,,,,,,,,,SAME_BAR,09:30,,67.5,,LOW,L_ONLY,230.5,,,,,,
3,2025-11-05,,,,,,,,,,,,LOW,09:30,,66.0,,HIGH,H_ONLY,230.5,,,,,,
3,2025-11-07,,,,,,,,,,,,LOW,09:30,,75.25,,LOW,BOTH,229.0,,,,,,
3,2025-11-10,,,,,,,,,,,,HIGH,09:30,,37.5,,LOW,BOTH,141.25,,,,,,
3,2025-11-11,,,,,,,,,,,,HIGH,09:30,,46.25,,LOW,BOTH,113.25,,,,,,
3,2025-11-14,,,,,,,,,,,,LOW,09:30,,106.75,,HIGH,H_ONLY,402.5,,,,,,
3,2025-11-17,,,,,,,,,,,,SAME_BAR,09:30,,109.5,,LOW,L_ONLY,299.0,,,,,,
3,2025-11-18,,,,,,,,,,,,SAME_BAR,09:30,,72.25,,LOW,L_ONLY,402.0,,,,,,
3,2025-11-19,,,,,,,,,,,,LOW,09:30,,100.25,,LOW,BOTH,415.5,,,,,,
3,2025-11-20,,,,,,,,,,,,HIGH,09:45,,134.75,,HIGH,BOTH,153.75,,,,,,
3,2025-11-21,,,,,,,,,,,,SAME_BAR,09:30,,97.25,,LOW,BOTH,270.75,,,,,,
3,2025-11-25,,,,,,,,,,,,LOW,09:30,,118.0,,HIGH,H_ONLY,277.5,,,,,,
3,2025-11-26,,,,,,,,,,,,HIGH,09:30,,56.5,,HIGH,H_ONLY,146.5,,,,,,
3,2025-11-27,,,,,,,,,,,,HIGH,09:30,,24.5,,LOW,BOTH,30.75,,,,,,
3,2025-11-28,,,,,,,,,,,,HIGH,09:35,,51.25,,HIGH,H_ONLY,91.0,,,,,,
3,2025-12-01,,,,,,,,,,,,SAME_BAR,09:30,,64.5,,HIGH,H_ONLY,179.75,,,,,,
3,2025-12-02,,,,,,,,,,,,SAME_BAR,09:30,,42.25,,HIGH,BOTH,183.5,,,,,,
3,2025-12-08,,,,,,,,,,,,SAME_BAR,09:30,,42.0,,LOW,L_ONLY,203.75,,,,,,
3,2025-12-09,,,,,,,,,,,,LOW,09:30,,63.0,,HIGH,H_ONLY,110.0,,,,,,
3,2025-12-10,,,,,,,,,,,,LOW,09:30,,80.5,,LOW,BOTH,105.25,,,,,,
3,2025-12-11,,,,,,,,,,,,LOW,09:30,,55.0,,HIGH,H_ONLY,260.0,,,,,,
3,2025-12-22,,,,,,,,,,,,SAME_BAR,09:30,,54.5,,LOW,L_ONLY,122.5,,,,,,
3,2025-12-24,,,,,,,,,,,,LOW,09:30,,40.75,,HIGH,H_ONLY,56.75,,,,,,
3,2025-12-26,,,,,,,,,,,,LOW,09:30,,32.5,,NONE,NEITHER,101.0,,,,,,
3,2025-12-29,,,,,,,,,,,,HIGH,09:35,,92.0,,LOW,L_ONLY,157.25,,,,,,
3,2025-12-30,,,,,,,,,,,,LOW,09:35,,46.5,,HIGH,BOTH,100.5,,,,,,
3,2026-01-02,,,,,,,,,,,,SAME_BAR,09:30,,44.75,,LOW,L_ONLY,346.5,,,,,,
3,2026-01-09,,,,,,,,,,,,LOW,09:30,,124.75,,HIGH,H_ONLY,245.25,,,,,,
3,2026-01-15,,,,,,,,,,,,LOW,09:35,,95.5,,LOW,L_ONLY,111.25,,,,,,
3,2026-01-16,,,,,,,,,,,,HIGH,09:30,,69.25,,LOW,L_ONLY,227.25,,,,,,
3,2026-01-19,,,,,,,,,,,,LOW,09:30,,66.25,,HIGH,H_ONLY,107.5,,,,,,
3,2026-01-20,,,,,,,,,,,,HIGH,09:30,,72.25,,HIGH,BOTH,134.75,,,,,,
3,2026-01-27,,,,,,,,,,,,SAME_BAR,09:30,,29.0,,HIGH,H_ONLY,157.5,,,,,,
3,2026-01-28,,,,,,,,,,,,SAME_BAR,09:30,,50.75,,LOW,L_ONLY,96.0,,,,,,
3,2026-01-30,,,,,,,,,,,,HIGH,09:30,,123.0,,LOW,L_ONLY,149.25,,,,,,
3,2026-02-05,,,,,,,,,,,,LOW,09:30,,144.0,,LOW,L_ONLY,410.75,,,,,,
3,2026-02-06,,,,,,,,,,,,SAME_BAR,09:30,,103.75,,HIGH,H_ONLY,283.25,,,,,,
3,2026-02-09,,,,,,,,,,,,LOW,09:30,,85.75,,HIGH,H_ONLY,298.5,,,,,,
3,2026-02-10,,,,,,,,,,,,HIGH,09:30,,96.5,,LOW,L_ONLY,191.5,,,,,,
3,2026-02-11,,,,,,,,,,,,HIGH,09:30,,213.25,,NONE,NEITHER,407.0,,,,,,
3,2026-02-13,,,,,,,,,,,,LOW,09:30,,127.75,,HIGH,H_ONLY,291.75,,,,,,
3,2026-02-17,,,,,,,,,,,,HIGH,09:30,,128.25,,LOW,BOTH,353.5,,,,,,
3,2026-02-18,,,,,,,,,,,,LOW,09:30,,113.25,,HIGH,H_ONLY,322.0,,,,,,
3,2026-02-19,,,,,,,,,,,,HIGH,09:30,,83.0,,HIGH,BOTH,193.5,,,,,,
3,2026-02-20,,,,,,,,,,,,LOW,09:30,,166.25,,HIGH,H_ONLY,404.5,,,,,,
3,2026-02-23,,,,,,,,,,,,HIGH,09:30,,72.5,,LOW,L_ONLY,199.5,,,,,,
3,2026-02-24,,,,,,,,,,,,LOW,09:30,,94.75,,HIGH,H_ONLY,320.0,,,,,,
3,2026-02-27,,,,,,,,,,,,HIGH,09:30,,89.5,,HIGH,H_ONLY,215.5,,,,,,
3,2026-03-03,,,,,,,,,,,,HIGH,09:30,,95.75,,HIGH,H_ONLY,309.25,,,,,,
3,2026-03-04,,,,,,,,,,,,SAME_BAR,09:30,,78.5,,HIGH,H_ONLY,320.25,,,,,,
3,2026-03-05,,,,,,,,,,,,HIGH,09:30,,109.5,,LOW,L_ONLY,224.5,,,,,,
3,2026-03-06,,,,,,,,,,,,LOW,09:35,,296.25,,HIGH,BOTH,220.25,,,,,,
3,2026-03-09,,,,,,,,,,,,HIGH,09:30,,107.25,,HIGH,H_ONLY,212.25,,,,,,
3,2026-03-11,,,,,,,,,,,,HIGH,09:30,,148.75,,LOW,L_ONLY,201.25,,,,,,
3,2026-03-13,,,,,,,,,,,,LOW,09:35,,104.0,,LOW,L_ONLY,194.25,,,,,,
4,2021-10-13,,,,,Z1,,,,,,,,,H_ONLY,106.25,11:35,,BOTH,111.75,,,1.052,,,
4,2022-03-25,,,,,M2,,,,,,,,,L_ONLY,69.25,10:35,,BOTH,94.25,,,1.361,,,
4,2022-03-31,,,,,M2,,,,,,,,,L_ONLY,63.0,10:55,,BOTH,124.0,,,1.968,,,
4,2022-04-08,,,,,M2,,,,,,,,,L_ONLY,109.75,11:00,,BOTH,164.25,,,1.497,,,
4,2022-11-29,,,,,Z2,,,,,,,,,L_ONLY,34.25,10:30,,BOTH,66.75,,,1.949,,,
4,2022-12-23,,,,,H3,,,,,,,,,L_ONLY,163.75,10:30,,H_ONLY,138.25,,,0.844,,,
4,2023-01-10,,,,,H3,,,,,,,,,H_ONLY,79.5,10:40,,BOTH,145.25,,,1.827,,,
4,2023-03-10,,,,,M3,,,,,,,,,L_ONLY,177.0,11:25,,BOTH,164.0,,,0.927,,,
4,2023-03-15,,,,,M3,,,,,,,,,H_ONLY,119.25,10:30,,BOTH,94.0,,,0.788,,,
4,2023-03-29,,,,,M3,,,,,,,,,H_ONLY,57.25,10:30,,BOTH,51.75,,,0.904,,,
4,2023-05-10,,,,,M3,,,,,,,,,H_ONLY,150.25,10:45,,BOTH,112.5,,,0.749,,,
4,2023-06-19,,,,,U3,,,,,,,,,L_ONLY,19.0,20:00,,BOTH,22.5,,,1.184,,,
4,2023-07-06,,,,,U3,,,,,,,,,L_ONLY,96.0,12:30,,H_ONLY,102.75,,,1.07,,,
4,2023-07-12,,,,,U3,,,,,,,,,H_ONLY,127.0,11:35,,L_ONLY,99.25,,,0.781,,,
4,2023-11-15,,,,,Z3,,,,,,,,,L_ONLY,112.25,10:50,,BOTH,67.5,,,0.601,,,
4,2024-01-12,,,,,H4,,,,,,,,,H_ONLY,101.5,10:45,,L_ONLY,107.25,,,1.057,,,
4,2024-02-13,,,,,H4,,,,,,,,,L_ONLY,254.25,10:30,,BOTH,156.0,,,0.614,,,
4,2024-02-29,,,,,H4,,,,,,,,,H_ONLY,168.75,11:00,,BOTH,91.5,,,0.542,,,
4,2024-04-02,,,,,M4,,,,,,,,,L_ONLY,145.5,13:00,,H_ONLY,90.5,,,0.622,,,
4,2024-05-17,,,,,M4,,,,,,,,,L_ONLY,35.5,10:30,,BOTH,47.0,,,1.324,,,
4,2024-06-27,,,,,U4,,,,,,,,,H_ONLY,55.0,11:25,,BOTH,127.0,,,2.309,,,
4,2024-10-04,,,,,Z4,,,,,,,,,L_ONLY,199.75,15:55,,H_ONLY,225.75,,,1.13,,,
4,2024-10-14,,,,,Z4,,,,,,,,,H_ONLY,55.75,11:00,,L_ONLY,139.0,,,2.493,,,
4,2024-10-25,,,,,Z4,,,,,,,,,H_ONLY,61.25,13:40,,L_ONLY,217.0,,,3.543,,,
4,2024-11-20,,,,,Z4,,,,,,,,,L_ONLY,83.25,15:55,,H_ONLY,279.0,,,3.351,,,
4,2024-12-18,,,,,H5,,,,,,,,,L_ONLY,96.75,10:35,,BOTH,104.75,,,1.083,,,
4,2025-04-25,,,,,M5,,,,,,,,,H_ONLY,90.25,10:30,,BOTH,170.0,,,1.884,,,
4,2025-06-11,,,,,M5,,,,,,,,,L_ONLY,160.75,10:30,,BOTH,127.5,,,0.793,,,
4,2025-09-26,,,,,Z5,,,,,,,,,L_ONLY,108.0,14:40,,H_ONLY,213.25,,,1.975,,,
4,2025-10-28,,,,,Z5,,,,,,,,,H_ONLY,62.5,10:30,,BOTH,65.25,,,1.044,,,
4,2025-12-05,,,,,Z5,,,,,,,,,H_ONLY,109.25,11:30,,L_ONLY,194.5,,,1.78,,,
5,2021-09-10,,,,L_ONLY,,,,,,,Y,,,,,,,,,86.2,58.0,,,,15660.0
5,2021-09-13,,,,L_ONLY,,,,,,,Y,,,,,,,,,56.6,113.25,,,,15557.5
5,2021-09-14,,,,L_ONLY,,,,,,,Y,,,,,,,,,29.3,35.0,,,,15524.25
5,2021-09-15,,,,H_ONLY,,,,,,,Y,,,,,,,,,8.5,10.75,,,,15307.75
5,2021-09-16,,,,BOTH,,,,,11:20,155,N,,,,,,,,,0,0,,13:55,,0
5,2021-09-17,,,,L_ONLY,,,,,,,Y,,,,,,,,,79.9,97.5,,,,15485.0
5,2021-09-20,,,,L_ONLY,,,,,,,Y,,,,,,,,,71.6,98.75,,,,15151.25
5,2021-09-21,,,,L_ONLY,,,,,,,Y,,,,,,,,,9.5,12.25,,,,15131.75
5,2021-09-22,,,,H_ONLY,,,,,,,Y,,,,,,,,,64.7,75.5,,,,15014.75
5,2021-09-23,,,,H_ONLY,,,,,,,Y,,,,,,,,,53.4,83.5,,,,15182.0
5,2021-09-24,,,,H_ONLY,,,,,,,Y,,,,,,,,,20.9,15.25,,,,15189.75
5,2021-09-27,,,,H_ONLY,,,,,,,Y,,,,,,,,,27.8,36.25,,,,15084.0
5,2021-09-28,,,,L_ONLY,,,,,,,Y,,,,,,,,,72.5,146.0,,,,15029.0
5,2021-09-29,,,,L_ONLY,,,,,,,Y,,,,,,,,,14.5,17.25,,,,14906.25
5,2021-09-30,,,,L_ONLY,,,,,,,Y,,,,,,,,,51.5,38.25,,,,14878.75
5,2021-10-01,,,,BOTH,,,,,10:35,190,N,,,,,,,,,0,0,,13:45,,0
5,2021-10-04,,,,L_ONLY,,,,,,,Y,,,,,,,,,99.5,208.75,,,,14720.0
5,2021-10-05,,,,H_ONLY,,,,,,,Y,,,,,,,,,81.7,113.5,,,,14497.5
5,2021-10-06,,,,H_ONLY,,,,,,,Y,,,,,,,,,45.2,83.75,,,,14483.75
5,2021-10-07,,,,H_ONLY,,,,,,,Y,,,,,,,,,6.9,9.25,,,,14859.25
5,2021-10-08,,,,L_ONLY,,,,,,,Y,,,,,,,,,41.4,40.25,,,,14943.0
5,2021-10-11,,,,L_ONLY,,,,,,,Y,,,,,,,,,2.0,3.5,,,,14897.25
5,2021-10-12,,,,L_ONLY,,,,,,,Y,,,,,,,,,36.7,46.75,,,,14779.0
5,2021-10-13,,,,BOTH,,,,,11:35,145,N,,,,,,,,,0,0,,14:00,,0
5,2021-10-14,,,,H_ONLY,,,,,,,Y,,,,,,,,,72.5,75.0,,,,14890.5
5,2021-10-15,,,,H_ONLY,,,,,,,Y,,,,,,,,,8.5,4.5,,,,15046.0
5,2021-10-18,,,,H_ONLY,,,,,,,Y,,,,,,,,,67.6,73.5,,,,15052.0
5,2021-10-19,,,,H_ONLY,,,,,,,Y,,,,,,,,,42.7,25.5,,,,15302.0
5,2021-10-20,,,,BOTH,,,,,10:30,130,N,,,,,,,,,0,0,,12:40,,0
5,2021-10-21,,,,H_ONLY,,,,,,,Y,,,,,,,,,65.7,61.75,,,,15334.0
5,2021-10-22,,,,BOTH,,,,,10:30,45,N,,,,,,,,,0,0,,11:15,,0
5,2021-10-25,,,,H_ONLY,,,,,,,Y,,,,,,,,,63.1,70.5,,,,15322.25
5,2021-10-26,,,,BOTH,,,,,10:50,70,N,,,,,,,,,0,0,,12:00,,0
5,2021-10-27,,,,H_ONLY,,,,,,,Y,,,,,,,,,26.1,23.25,,,,15558.75
5,2021-10-28,,,,BOTH,,,,,10:30,360,N,,,,,,,,,0,0,,16:30,,0
5,2021-10-29,,,,H_ONLY,,,,,,,Y,,,,,,,,,57.8,52.75,,,,15615.75
5,2021-11-01,,,,H_ONLY,,,,,,,Y,,,,,,,,,20.5,20.5,,,,15768.5
5,2021-11-02,,,,H_ONLY,,,,,,,Y,,,,,,,,,39.6,41.25,,,,15864.0
5,2021-11-03,,,,H_ONLY,,,,,,,Y,,,,,,,,,6.9,4.25,,,,15935.25
5,2021-11-04,,,,H_ONLY,,,,,,,Y,,,,,,,,,61.5,86.25,,,,16157.0
5,2021-11-05,,,,L_ONLY,,,,,,,Y,,,,,,,,,0.3,0.25,,,,16448.5
5,2021-11-08,,,,L_ONLY,,,,,,,Y,,,,,,,,,13.7,10.5,,,,16394.0
5,2021-11-09,,,,L_ONLY,,,,,,,Y,,,,,,,,,52.0,105.25,,,,16391.75
5,2021-11-10,,,,L_ONLY,,,,,,,Y,,,,,,,,,10.9,19.5,,,,16221.0
5,2021-11-11,,,,L_ONLY,,,,,,,Y,,,,,,,,,19.5,13.5,,,,16110.5
5,2021-11-12,,,,H_ONLY,,,,,,,Y,,,,,,,,,55.4,42.25,,,,16001.75
5,2021-11-15,,,,L_ONLY,,,,,,,Y,,,,,,,,,61.7,59.25,,,,16254.25
5,2021-11-16,,,,H_ONLY,,,,,,,Y,,,,,,,,,41.1,45.5,,,,16149.25
5,2021-11-17,,,,H_ONLY,,,,,,,Y,,,,,,,,,32.0,18.25,,,,16270.0
5,2021-11-18,,,,H_ONLY,,,,,,,Y,,,,,,,,,23.0,27.0,,,,16303.5
5,2021-11-19,,,,H_ONLY,,,,,,,Y,,,,,,,,,17.1,17.25,,,,16516.25
5,2021-11-22,,,,L_ONLY,,,,,,,Y,,,,,,,,,13.3,17.25,,,,16767.5
5,2021-11-23,,,,L_ONLY,,,,,,,Y,,,,,,,,,54.9,100.0,,,,16418.75
5,2021-11-24,,,,H_ONLY,,,,,,,Y,,,,,,,,,68.8,107.0,,,,16102.0
5,2021-11-25,,,,L_ONLY,,,,,,,Y,,,,,,,,,5.8,2.25,,,,16418.0
5,2021-11-26,,,,L_ONLY,,,,,,,Y,,,,,,,,,62.8,120.25,,,,16307.5
5,2021-11-29,,,,H_ONLY,,,,,,,Y,,,,,,,,,17.5,18.5,,,,16208.5
5,2021-11-30,,,,L_ONLY,,,,,,,Y,,,,,,,,,14.0,19.25,,,,16456.25
5,2021-12-01,,,,BOTH,,,,,11:10,105,N,,,,,,,,,0,0,,12:55,,0
5,2021-12-02,,,,BOTH,,,,,10:40,100,N,,,,,,,,,0,0,,12:20,,0
5,2021-12-03,,,,L_ONLY,,,,,,,Y,,,,,,,,,78.0,278.75,,,,16090.5
5,2021-12-06,,,,H_ONLY,,,,,,,Y,,,,,,,,,42.2,96.5,,,,15559.25
5,2021-12-07,,,,H_ONLY,,,,,,,Y,,,,,,,,,76.7,114.25,,,,16119.0
5,2021-12-08,,,,H_ONLY,,,,,,,Y,,,,,,,,,3.1,3.25,,,,16251.5
5,2021-12-09,,,,L_ONLY,,,,,,,Y,,,,,,,,,48.2,69.75,,,,16414.25
5,2021-12-10,,,,BOTH,,,,,10:45,310,N,,,,,,,,,0,0,,15:55,,0
5,2021-12-13,,,,L_ONLY,,,,,,,Y,,,,,,,,,71.5,103.5,,,,16339.5
5,2021-12-14,,,,L_ONLY,,,,,,,Y,,,,,,,,,22.3,32.5,,,,15998.75
5,2021-12-15,,,,BOTH,,,,,11:15,170,N,,,,,,,,,0,0,,14:05,,0
5,2021-12-16,,,,L_ONLY,,,,,,,Y,,,,,,,,,59.0,148.25,,,,16342.0
5,2021-12-17,,,,H_ONLY,,,,,,,Y,,,,,,,,,31.8,60.75,,,,15651.75
5,2021-12-20,,,,BOTH,,,,,10:55,310,N,,,,,,,,,0,0,,16:05,,0
5,2021-12-21,,,,BOTH,,,,,10:30,85,N,,,,,,,,,0,0,,11:55,,0
5,2021-12-22,,,,H_ONLY,,,,,,,Y,,,,,,,,,61.4,68.5,,,,15933.25
5,2021-12-23,,,,H_ONLY,,,,,,,Y,,,,,,,,,72.2,69.5,,,,16176.5
5,2021-12-27,,,,H_ONLY,,,,,,,Y,,,,,,,,,90.1,146.25,,,,16344.5
5,2021-12-28,,,,L_ONLY,,,,,,,Y,,,,,,,,,20.3,23.75,,,,16608.5
